t\x,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.155,1.16649,1.28919,1.42479,1.57464,1.74025,1.92328,2.12554,2.34908,2.59612,2.86913,3.17085
0.156,1.16766,1.29048,1.42622,1.57622,1.742,1.9252,2.12767,2.35143,2.59872,2.872,3.17402
0.157,1.16883,1.29177,1.42764,1.5778,1.74374,1.92713,2.1298,2.35378,2.60132,2.87488,3.1772
0.158,1.17,1.29306,1.42907,1.57938,1.74548,1.92906,2.13193,2.35614,2.60392,2.87775,3.18038
0.159,1.17117,1.29436,1.4305,1.58096,1.74723,1.93099,2.13406,2.3585,2.60652,2.88063,3.18356
0.16,1.17234,1.29565,1.43193,1.58254,1.74898,1.93292,2.1362,2.36085,2.60913,2.88351,3.18674
0.161,1.17351,1.29695,1.43336,1.58412,1.75073,1.93485,2.13834,2.36322,2.61174,2.8864,3.18993
0.162,1.17468,1.29825,1.4348,1.58571,1.75248,1.93679,2.14048,2.36558,2.61436,2.88929,3.19312
0.163,1.17586,1.29955,1.43623,1.58729,1.75423,1.93873,2.14262,2.36795,2.61697,2.89218,3.19632
0.164,1.17704,1.30085,1.43767,1.58888,1.75599,1.94067,2.14476,2.37032,2.61959,2.89507,3.19952
0.165,1.17821,1.30215,1.43911,1.59047,1.75775,1.94261,2.14691,2.37269,2.62221,2.89797,3.20272
0.166,1.17939,1.30345,1.44055,1.59206,1.7595,1.94455,2.14906,2.37506,2.62483,2.90087,3.20592
0.167,1.18057,1.30475,1.44199,1.59366,1.76127,1.9465,2.15121,2.37744,2.62746,2.90377,3.20913
0.168,1.18175,1.30606,1.44343,1.59525,1.76303,1.94845,2.15336,2.37982,2.63009,2.90667,3.21234
0.169,1.18294,1.30737,1.44488,1.59685,1.76479,1.9504,2.15551,2.3822,2.63272,2.90958,3.21556
0.17,1.18412,1.30868,1.44632,1.59844,1.76656,1.95235,2.15767,2.38458,2.63535,2.91249,3.21877
0.171,1.1853,1.30998,1.44777,1.60004,1.76833,1.9543,2.15983,2.38697,2.63799,2.91541,3.22199
0.172,1.18649,1.3113,1.44922,1.60164,1.77009,1.95626,2.16199,2.38936,2.64063,2.91832,3.22522
0.173,1.18768,1.31261,1.45067,1.60325,1.77187,1.95821,2.16415,2.39175,2.64327,2.92124,3.22844
0.174,1.18887,1.31392,1.45212,1.60485,1.77364,1.96017,2.16632,2.39414,2.64592,2.92417,3.23167
0.175,1.19006,1.31524,1.45357,1.60646,1.77541,1.96213,2.16849,2.39654,2.64856,2.92709,3.23491
0.176,1.19125,1.31655,1.45503,1.60806,1.77719,1.9641,2.17066,2.39893,2.65121,2.93002,3.23814
0.177,1.19244,1.31787,1.45648,1.60967,1.77897,1.96606,2.17283,2.40133,2.65387,2.93295,3.24138
0.178,1.19363,1.31919,1.45794,1.61128,1.78075,1.96803,2.175,2.40374,2.65652,2.93589,3.24463
0.179,1.19483,1.32051,1.4594,1.6129,1.78253,1.97,2.17718,2.40614,2.65918,2.93882,3.24787
0.18,1.19602,1.32183,1.46086,1.61451,1.78431,1.97197,2.17936,2.40855,2.66184,2.94176,3.25112
0.181,1.19722,1.32315,1.46232,1.61613,1.7861,1.97394,2.18154,2.41096,2.6645,2.94471,3.25437
0.182,1.19842,1.32447,1.46379,1.61774,1.78789,1.97592,2.18372,2.41337,2.66717,2.94765,3.25763
0.183,1.19961,1.3258,1.46525,1.61936,1.78967,1.97789,2.1859,2.41579,2.66984,2.9506,3.26089
0.184,1.20081,1.32713,1.46672,1.62098,1.79146,1.97987,2.18809,2.4182,2.67251,2.95356,3.26415
0.185,1.20202,1.32845,1.46818,1.6226,1.79326,1.98185,2.19028,2.42062,2.67518,2.95651,3.26742
0.186,1.20322,1.32978,1.46965,1.62423,1.79505,1.98384,2.19247,2.42304,2.67786,2.95947,3.27069
0.187,1.20442,1.33111,1.47112,1.62585,1.79685,1.98582,2.19467,2.42547,2.68054,2.96243,3.27396
0.188,1.20563,1.33245,1.47259,1.62748,1.79865,1.98781,2.19686,2.4279,2.68322,2.96539,3.27723
0.189,1.20683,1.33378,1.47407,1.62911,1.80045,1.9898,2.19906,2.43033,2.68591,2.96836,3.28051
0.19,1.20804,1.33511,1.47554,1.63074,1.80225,1.99179,2.20126,2.43276,2.68859,2.97133,3.2838
0.191,1.20925,1.33645,1.47702,1.63237,1.80405,1.99378,2.20346,2.43519,2.69128,2.9743,3.28708
0.192,1.21046,1.33779,1.4785,1.634,1.80585,1.99578,2.20567,2.43763,2.69398,2.97728,3.29037
0.193,1.21167,1.33912,1.47998,1.63564,1.80766,1.99777,2.20787,2.44007,2.69667,2.98026,3.29366
0.194,1.21288,1.34046,1.48146,1.63727,1.80947,1.99977,2.21008,2.44251,2.69937,2.98324,3.29696
0.195,1.2141,1.34181,1.48294,1.63891,1.81128,2.00177,2.2123,2.44495,2.70207,2.98622,3.30026
0.196,1.21531,1.34315,1.48442,1.64055,1.81309,2.00378,2.21451,2.4474,2.70477,2.98921,3.30356
0.197,1.21653,1.34449,1.48591,1.64219,1.81491,2.00578,2.21672,2.44985,2.70748,2.9922,3.30686
0.198,1.21774,1.34584,1.4874,1.64384,1.81672,2.00779,2.21894,2.4523,2.71019,2.9952,3.31017
0.199,1.21896,1.34718,1.48888,1.64548,1.81854,2.0098,2.22116,2.45475,2.7129,2.99819,3.31348
0.2,1.22018,1.34853,1.49037,1.64713,1.82036,2.01181,2.22338,2.45721,2.71562,3.00119,3.3168
0.201,1.2214,1.34988,1.49186,1.64877,1.82218,2.01382,2.22561,2.45967,2.71833,3.0042,3.32012
0.202,1.22262,1.35123,1.49336,1.65042,1.82401,2.01584,2.22784,2.46213,2.72105,3.0072,3.32344
0.203,1.22385,1.35258,1.49485,1.65208,1.82583,2.01785,2.23007,2.46459,2.72377,3.01021,3.32676
0.204,1.22507,1.35394,1.49635,1.65373,1.82766,2.01987,2.2323,2.46706,2.7265,3.01322,3.33009
0.205,1.2263,1.35529,1.49784,1.65538,1.82949,2.02189,2.23453,2.46952,2.72923,3.01624,3.33342
0.206,1.22753,1.35665,1.49934,1.65704,1.83132,2.02392,2.23677,2.472,2.73196,3.01925,3.33676
0.207,1.22875,1.358,1.50084,1.6587,1.83315,2.02594,2.239,2.47447,2.73469,3.02228,3.3401
