t\x,0.0000,0.1000,0.2000,0.3000,0.4000,0.5000,0.6000,0.7000,0.8000,0.9000,1.0000
0.0000,1.0000,1.1052,1.2214,1.3499,1.4918,1.6487,1.8221,2.0138,2.2255,2.4596,2.7183
0.0100,1.0101,1.1162,1.2336,1.3634,1.5068,1.6652,1.8404,2.0339,2.2478,2.4842,2.7456
0.0200,1.0202,1.1274,1.2460,1.3770,1.5218,1.6819,1.8588,2.0543,2.2703,2.5092,2.7732
0.0300,1.0305,1.1387,1.2585,1.3908,1.5371,1.6987,1.8774,2.0748,2.2931,2.5343,2.8011
0.0400,1.0408,1.1502,1.2710,1.4048,1.5525,1.7157,1.8962,2.0957,2.3160,2.5599,2.8292
0.0500,1.0513,1.1616,1.2839,1.4187,1.5680,1.7329,1.9153,2.1165,2.3396,2.5853,2.8577
0.0600,1.0618,1.1736,1.2964,1.4332,1.5836,1.7504,1.9341,2.1384,2.3621,2.6120,2.8864
0.0700,1.0725,1.1847,1.3103,1.4468,1.6000,1.7673,1.9547,2.1578,2.3883,2.6365,2.9154
0.0800,1.0833,1.1981,1.3212,1.4635,1.6141,1.7875,1.9703,2.1852,2.4061,2.6671,2.9447
0.0900,1.0942,1.2064,1.3405,1.4718,1.6369,1.7970,2.0023,2.1912,2.4463,2.6836,2.9743
0.1000,1.1052,1.2283,1.3377,1.5056,1.6318,1.8423,1.9858,2.2574,2.4285,2.7369,3.0042
0.1100,1.1163,1.2145,1.3962,1.4638,1.7161,1.7754,2.1139,2.1569,2.5658,2.6957,3.0344
0.1200,1.1275,1.2980,1.2821,1.6485,1.5231,2.0546,1.8184,2.5228,2.2868,2.9045,3.0649
0.1300,1.1388,1.1117,1.6643,1.1568,2.1800,1.2870,2.7589,1.5825,3.1404,2.4472,3.0957
0.1400,1.1503,1.6915,0.6041,2.6875,0.2638,3.6519,0.1105,4.3169,0.8893,3.7888,3.1268
0.1500,1.1618,0.0628,3.7750,-1.8197,6.0757,-3.2776,7.8582,-3.3170,7.2164,0.2272,3.1582
0.1600,1.1735,4.8740,-5.5318,11.6703,-11.1729,17.2114,-14.4528,18.3916,-10.3062,10.1474,3.1899
0.1700,1.1853,-9.2323,22.0762,-28.3751,40.0547,-42.8371,50.0559,-43.1506,38.8452,-17.2637,3.2220
0.1800,1.1972,32.4938,-59.6836,90.5059,-111.2669,132.9477,-136.0437,132.0517,-99.2595,59.3309,3.2544
0.1900,1.2092,-90.9801,182.6833,-261.4564,334.7205,-380.2582,401.0431,-367.3549,290.6421,-155.3360,3.2871
0.2000,1.2214,274.8727,-535.1198,778.8601,-976.4351,1116.0218,-1148.6562,1059.0401,-813.3331,449.2653,3.3201
0.2100,1.2337,-808.7710,1588.8526,-2290.4151,2871.3171,-3241.1132,3323.7182,-3021.0295,2321.6385,-1259.2782,3.3535
0.2200,1.2461,2398.8573,-4688.0387,6750.5847,-8402.8453,9436.1484,-9585.8608,8666.3861,-6601.9461,3584.2702,3.3872
0.2300,1.2586,-7085.6499,13837.4807,-19841.4687,24589.5785,-27424.8545,27688.3953,-24854.1931,18852.6024,-10182.8291,3.4212
0.2400,1.2712,20924.3893,-40764.5994,58268.5279,-71855.9017,79702.8283,-79967.4429,71395.1908,-53889.6246,29038.8528,3.4556
0.2500,1.2840,-61687.7174,119957.5166,-170889.0290,209827.2579,-231526.1729,231065.4620,-205252.2584,154323.6683,-82925.0218,3.4903
0.2600,1.2969,181646.5180,-352534.2630,500673.8035,-612242.4598,672418.8929,-667843.8933,590641.3887,-442500.9484,237252.1804,3.5254
0.2700,1.3100,-534179.4841,1034854.5845,-1465450.5263,1785335.1562,-1952505.2460,1930904.1749,-1700986.2304,1270394.5175,-679749.6034,3.5609
0.2800,1.3231,1569035.3785,-3034484.5948,4285640.2669,-5203290.9284,5668744.5770,-5584395.6513,4902284.9228,-3651130.3514,1950147.6818,3.5966
0.2900,1.3364,-4603518.6502,8889160.2402,-12523415.7902,15157675.7724,-16456431.1568,16155425.1511,-14137810.9255,10503562.9560,-5601274.4366,3.6328
0.3000,1.3499,13492680.2268,-26016094.6806,36570251.8027,-44137522.7193,47769532.0802,-46749667.2334,40796799.0327,-30242648.3181,16104841.0254,3.6693
0.3100,1.3634,-39508773.5576,76079026.7102,-106723869.2026,128477306.6023,-138656722.0329,135315998.3463,-117789114.5842,87144288.3762,-46347485.6742,3.7062
